"紀錄編號",Date,"COUNTYNAME","TOWNNAME","地點整併","經度","緯度","蛙種","記錄方式","生活型態","數量(隻)"
319327,2019/10/8,"新北市","新莊區","新莊市水源地",121.399177,25.040294,"斑腿樹蛙","目視","雌蛙",1
319328,2019/10/8,"新北市","新莊區","新莊市水源地",121.399177,25.040294,"斑腿樹蛙","目視","幼體",5
319330,2019/10/8,"新北市","新莊區","新莊市水源地",121.399177,25.040294,"斑腿樹蛙","目視","雄蛙",2
319332,2019/8/13,"台北市","士林區","士林官邸生態園",121.530154,25.092834,"斑腿樹蛙","目視","幼體",1
319334,2019/8/13,"台北市","士林區","士林官邸生態園",121.530154,25.092834,"斑腿樹蛙","目視","成蛙",1
319335,2019/8/13,"台北市","士林區","士林官邸生態園",121.530154,25.092834,"斑腿樹蛙","聽音","雄蛙",2
319338,2019/9/10,"台北市","士林區","士林官邸生態園",121.530154,25.092834,"斑腿樹蛙","目視","成蛙",1
319339,2019/9/10,"台北市","士林區","士林官邸生態園",121.530154,25.092834,"斑腿樹蛙","聽音","雄蛙",2
319340,2019/10/15,"台北市","士林區","士林官邸生態園",121.530154,25.092834,"斑腿樹蛙","目視","雌蛙",1
319389,2019/10/23,"桃園市","大溪區","百吉國小",121.311236,24.823651,"斑腿樹蛙","目視","雄蛙",1
319418,2019/10/28,"台中市","東勢區","蜻蜓谷生態農場",120.846224,24.234217,"斑腿樹蛙","目視","成蛙",5
319431,2019/10/28,"台中市","東勢區","蜻蜓谷生態農場",120.846224,24.234217,"斑腿樹蛙","目視","幼體",2
319468,2019/10/30,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","目視","雄蛙",1
319469,2019/10/30,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","目視","雌蛙",1
319470,2019/10/30,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","聽音","雄蛙",2
319471,2019/10/30,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","聽音","雄蛙",3
319488,2019/10/30,"嘉義市","西區","香湖公園",120.445405,23.49268,"斑腿樹蛙","目視","雄蛙",1
319489,2019/10/30,"嘉義市","西區","香湖公園",120.445405,23.49268,"斑腿樹蛙","目視","雌蛙",1
319490,2019/10/30,"嘉義市","西區","香湖公園",120.445405,23.49268,"斑腿樹蛙","目視","雌蛙",1
319491,2019/10/30,"嘉義市","西區","香湖公園",120.445405,23.49268,"斑腿樹蛙","目視","雄蛙",1
319502,2019/11/1,"台北市","文山區","明興生態區",121.564093,24.991775,"斑腿樹蛙","目視","成蛙",3
319516,2019/1/12,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",1
319517,2019/1/12,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",1
319548,2019/3/19,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",5
319549,2019/3/19,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",1
319554,2019/3/9,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",4
319555,2019/3/9,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",3
319556,2019/3/9,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","幼體",2
319557,2019/3/9,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","聽音","雄蛙",1
319567,2019/4/13,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",2
319568,2019/4/13,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","幼體",1
319571,2019/4/13,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","聽音","雄蛙",4
319579,2019/4/13,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",7
319580,2019/4/13,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雌蛙",2
319581,2019/4/13,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雌蛙",2
319582,2019/4/13,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","聽音","雄蛙",5
319594,2019/5/18,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",7
319595,2019/5/18,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雌蛙",4
319600,2019/5/18,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","聽音","雄蛙",5
319604,2019/5/18,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",1
319605,2019/5/18,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",20
319606,2019/5/18,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雌蛙",10
319607,2019/5/18,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","幼體",3
319615,2019/5/18,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","聽音","雄蛙",8
319616,2019/7/14,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",15
319617,2019/7/14,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雌蛙",2
319618,2019/7/14,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","幼體",3
319631,2019/7/14,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",31
319632,2019/7/14,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",8
319633,2019/7/14,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",2
319634,2019/7/14,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雌蛙",2
319635,2019/7/14,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",5
319639,2019/7/14,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","聽音","雄蛙","10~19"
319642,2019/8/10,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",4
319643,2019/8/10,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",1
319644,2019/8/10,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雌蛙",1
319658,2019/8/10,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",4
319659,2019/8/10,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雌蛙",2
319660,2019/8/10,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",5
319661,2019/8/10,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",5
319662,2019/8/10,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",2
319663,2019/8/10,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","幼體",1
319664,2019/8/10,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雌蛙",2
319665,2019/8/10,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雌蛙",2
319666,2019/8/10,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","聽音","雄蛙","10~19"
319672,2019/9/7,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",3
319673,2019/9/7,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",2
319674,2019/9/7,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雌蛙",6
319675,2019/9/7,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","成蛙",1
319676,2019/9/7,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","幼體",3
319694,2019/9/7,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",1
319695,2019/9/7,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",1
319696,2019/9/7,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",6
319697,2019/9/7,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雌蛙",2
319698,2019/9/7,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","幼體",1
319699,2019/9/7,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","聽音","雄蛙",8
319715,2019/10/19,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","幼體",3
319716,2019/10/19,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",3
319717,2019/10/19,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",7
319718,2019/10/19,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雌蛙",1
319725,2019/10/19,"台北市","大安區","富陽自然公園",121.557421,25.014732,"斑腿樹蛙","目視","雄蛙",2
319727,2019/10/26,"台北市","大安區","福州山公園",121.553298,25.016697,"斑腿樹蛙","目視","雄蛙",13
319728,2019/10/26,"台北市","大安區","福州山公園",121.553298,25.016697,"斑腿樹蛙","目視","雌蛙",5
319729,2019/10/26,"台北市","大安區","福州山公園",121.553298,25.016697,"斑腿樹蛙","目視","幼體",1
319772,2019/7/20,"台北市","大安區","福州山公園",121.553298,25.016697,"斑腿樹蛙","目視","雌蛙",2
319773,2019/7/20,"台北市","大安區","福州山公園",121.553298,25.016697,"斑腿樹蛙","目視","雄蛙",5
319774,2019/7/20,"台北市","大安區","福州山公園",121.553298,25.016697,"斑腿樹蛙","目視","雄蛙",2
319775,2019/7/20,"台北市","大安區","福州山公園",121.553298,25.016697,"斑腿樹蛙","聽音","雄蛙",3
319802,2019/4/20,"台北市","大安區","福州山公園",121.553298,25.016697,"斑腿樹蛙","目視","雄蛙",6
319916,2019/10/22,"桃園市","龜山區","福源山登山步道",121.353816,24.984009,"斑腿樹蛙","目視","雄蛙",1
319917,2019/10/22,"桃園市","龜山區","福源山登山步道",121.353816,24.984009,"斑腿樹蛙","目視","雌蛙",1
319950,2019/4/26,"桃園市","龍潭區","南窩口",121.215041,24.812905,"斑腿樹蛙","目視","成蛙",3
319974,2019/5/28,"桃園市","龍潭區","渴望村水池",121.18268,24.836784,"斑腿樹蛙","目視","幼體",1
319975,2019/5/28,"桃園市","龍潭區","渴望村水池",121.18268,24.836784,"斑腿樹蛙","目視","蝌蚪","不計數"
319976,2019/5/28,"桃園市","龍潭區","渴望村水池",121.18268,24.836784,"斑腿樹蛙","目視","成蛙",3
319981,2019/5/28,"桃園市","龍潭區","渴望村水池",121.18268,24.836784,"斑腿樹蛙","目視","雌蛙",3
319984,2019/7/31,"桃園市","龍潭區","渴望村水池",121.18268,24.836784,"斑腿樹蛙","目視","成蛙",1
319992,2019/7/31,"桃園市","龍潭區","渴望村水池",121.18268,24.836784,"斑腿樹蛙","目視","成蛙",1
319993,2019/7/31,"桃園市","龍潭區","渴望村水池",121.18268,24.836784,"斑腿樹蛙","目視","成蛙",1
320001,2019/7/31,"桃園市","龍潭區","渴望村水池",121.18268,24.836784,"斑腿樹蛙","目視","成蛙",1
320019,2019/11/3,"桃園市","龍潭區","渴望村水池",121.18268,24.836784,"斑腿樹蛙","目視","成蛙",1
320020,2019/11/3,"桃園市","龍潭區","渴望村水池",121.18268,24.836784,"斑腿樹蛙","目視","成蛙",1
320268,2019/8/14,"新竹市","東區","清華大學蝴蝶園",120.988103,24.77829,"斑腿樹蛙","目視","雄蛙",1
320269,2019/8/14,"新竹市","東區","清華大學蝴蝶園",120.988103,24.77829,"斑腿樹蛙","目視","雌蛙",1
320270,2019/8/14,"新竹市","東區","清華大學蝴蝶園",120.988103,24.77829,"斑腿樹蛙","目視","雄蛙",2
320271,2019/8/14,"新竹市","東區","清華大學蝴蝶園",120.988103,24.77829,"斑腿樹蛙","目視","雌蛙",1
320273,2019/10/10,"新竹市","東區","高峰植物園",120.982455,24.787914,"斑腿樹蛙","目視","雌蛙",1
320279,2019/10/11,"新竹市","東區","清華大學蝴蝶園",120.988103,24.77829,"斑腿樹蛙","目視","雄蛙",2
320280,2019/10/11,"新竹市","東區","清華大學蝴蝶園",120.988103,24.77829,"斑腿樹蛙","目視","雌蛙",1
320296,2019/10/20,"新竹市","東區","櫻花公園",121.029024,24.77585,"斑腿樹蛙","目視","雌蛙",5
320297,2019/10/20,"新竹市","東區","櫻花公園",121.029024,24.77585,"斑腿樹蛙","目視","雄蛙",9
320449,2019/11/1,"新竹縣","峨眉鄉","峨眉國中",121.018302,24.690882,"斑腿樹蛙","目視","成蛙",1
320557,2019/11/5,"宜蘭縣","冬山鄉","淋漓坑水生池",121.699475,24.640943,"斑腿樹蛙","目視","雌蛙",1
320626,2019/10/28,"新北市","樹林區","超大菜園",121.408829,25.010502,"斑腿樹蛙","目視","雄蛙",1
320627,2019/10/28,"新北市","樹林區","超大菜園",121.408829,25.010502,"斑腿樹蛙","目視","雄蛙",2
320630,2019/10/28,"新北市","樹林區","超大菜園",121.408829,25.010502,"斑腿樹蛙","目視","雄蛙",2
320631,2019/10/28,"新北市","樹林區","超大菜園",121.408829,25.010502,"斑腿樹蛙","目視","雌蛙",1
320651,2019/11/6,"宜蘭縣","五結鄉","清水海邊",121.834068,24.682319,"斑腿樹蛙","目視","雌蛙",1
320652,2019/11/6,"宜蘭縣","五結鄉","清水海邊",121.834068,24.682319,"斑腿樹蛙","目視","雄蛙",4
320653,2019/11/6,"宜蘭縣","五結鄉","清水海邊",121.834068,24.682319,"斑腿樹蛙","目視","幼體",7
320654,2019/11/6,"宜蘭縣","五結鄉","清水海邊",121.834068,24.682319,"斑腿樹蛙","目視","蝌蚪","不計數"
320683,2019/5/25,"台北市","士林區","芝山岩",121.531791,25.102181,"斑腿樹蛙","目視","成蛙",1
320695,2019/5/25,"台北市","士林區","芝山岩",121.531791,25.102181,"斑腿樹蛙","目視","成蛙",1
320744,2019/10/28,"新北市","樹林區","超大菜園",121.408829,25.010502,"斑腿樹蛙","目視","蝌蚪","不計數"
320745,2019/10/28,"新北市","樹林區","超大菜園",121.408829,25.010502,"斑腿樹蛙","目視","蝌蚪","不計數"
320748,2019/10/28,"新北市","樹林區","超大菜園",121.408829,25.010502,"斑腿樹蛙","目視","幼體",1
320803,2019/4/13,"新北市","五股區","觀音山龔鉤路2",121.415045,25.085012,"斑腿樹蛙","目視","雄蛙",1
320804,2019/4/13,"新北市","五股區","觀音山龔鉤路2",121.415045,25.085012,"斑腿樹蛙","目視","雄蛙",2
320805,2019/4/13,"新北市","五股區","觀音山龔鉤路2",121.415045,25.085012,"斑腿樹蛙","目視","雄蛙",1
320809,2019/4/13,"新北市","五股區","觀音山龔鉤路2",121.415045,25.085012,"斑腿樹蛙","目視","雄蛙",3
320810,2019/4/13,"新北市","五股區","觀音山龔鉤路2",121.415045,25.085012,"斑腿樹蛙","目視","雄蛙",1
320811,2019/4/13,"新北市","五股區","觀音山龔鉤路2",121.415045,25.085012,"斑腿樹蛙","目視","雄蛙",1
320812,2019/4/13,"新北市","五股區","觀音山龔鉤路2",121.415045,25.085012,"斑腿樹蛙","目視","蝌蚪","不計數"
320814,2019/4/13,"新北市","五股區","觀音山龔鉤路2",121.415045,25.085012,"斑腿樹蛙","聽音","雄蛙",3
320816,2019/4/13,"新北市","五股區","觀音山龔鉤路2",121.415045,25.085012,"斑腿樹蛙","目視","雄蛙",1
320817,2019/4/13,"新北市","五股區","觀音山龔鉤路2",121.415045,25.085012,"斑腿樹蛙","目視","雄蛙",1
320822,2019/4/13,"新北市","五股區","觀音山龔鉤路2",121.415045,25.085012,"斑腿樹蛙","目視","雄蛙",1
320825,2019/4/13,"新北市","五股區","觀音山龔鉤路4",121.416894,25.083833,"斑腿樹蛙","目視","雄蛙",15
320826,2019/4/13,"新北市","五股區","觀音山龔鉤路4",121.416894,25.083833,"斑腿樹蛙","目視","雄蛙",1
320827,2019/4/13,"新北市","五股區","觀音山龔鉤路4",121.416894,25.083833,"斑腿樹蛙","目視","蝌蚪","不計數"
320828,2019/4/13,"新北市","五股區","觀音山龔鉤路4",121.416894,25.083833,"斑腿樹蛙","目視","雄蛙",11
320829,2019/4/13,"新北市","五股區","觀音山龔鉤路4",121.416894,25.083833,"斑腿樹蛙","目視","雄蛙",1
320830,2019/4/13,"新北市","五股區","觀音山龔鉤路4",121.416894,25.083833,"斑腿樹蛙","目視","雄蛙",2
320833,2019/4/13,"新北市","五股區","觀音山龔鉤路4",121.416894,25.083833,"斑腿樹蛙","目視","雄蛙",1
320836,2019/4/13,"新北市","五股區","觀音山龔鉤路4",121.416894,25.083833,"斑腿樹蛙","目視","雄蛙",17
320837,2019/4/13,"新北市","五股區","觀音山龔鉤路4",121.416894,25.083833,"斑腿樹蛙","目視","雄蛙",3
320838,2019/4/13,"新北市","五股區","觀音山龔鉤路4",121.416894,25.083833,"斑腿樹蛙","目視","雄蛙",1
320839,2019/4/13,"新北市","五股區","觀音山龔鉤路4",121.416894,25.083833,"斑腿樹蛙","目視","雌蛙",1
320840,2019/4/13,"新北市","五股區","觀音山龔鉤路4",121.416894,25.083833,"斑腿樹蛙","目視","卵塊","不計數"
320841,2019/4/13,"新北市","五股區","觀音山龔鉤路4",121.416894,25.083833,"斑腿樹蛙","聽音","雄蛙",3
320848,2019/4/13,"新北市","五股區","觀音山龔鉤路4",121.416894,25.083833,"斑腿樹蛙","聽音","雄蛙",5
320851,2019/4/13,"新北市","五股區","龔鉤路路邊竹林",121.416433,25.082137,"斑腿樹蛙","目視","雄蛙",7
320852,2019/4/13,"新北市","五股區","龔鉤路路邊竹林",121.416433,25.082137,"斑腿樹蛙","目視","雄蛙",4
320853,2019/4/13,"新北市","五股區","龔鉤路路邊竹林",121.416433,25.082137,"斑腿樹蛙","目視","蝌蚪","不計數"
320858,2019/4/13,"新北市","五股區","龔鉤路路邊竹林",121.416433,25.082137,"斑腿樹蛙","目視","雄蛙",6
