年,季節,蛙種,數量,縣市,鄉鎮,地點,環境型態,經度,緯度
2014,S1,拉都希氏赤蛙,2,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S1,虎皮蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S1,長腳赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S1,面天樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S1,貢德氏赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S1,斯文豪氏赤蛙,8,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S1,黑眶蟾蜍,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S1,腹斑蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S1,福建大頭蛙,3,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S1,翡翠樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S1,臺北樹蛙,50,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S1,盤古蟾蜍,1,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S1,褐樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S1,諸羅樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S1,澤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,小雨蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,中國樹蟾,4,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,日本樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,布氏樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,艾氏樹蛙,1,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,拉都希氏赤蛙,10,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,虎皮蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,長腳赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,面天樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,貢德氏赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,斯文豪氏赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,黑眶蟾蜍,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,腹斑蛙,1,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,福建大頭蛙,1,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,翡翠樹蛙,3,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,臺北樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,盤古蟾蜍,1,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,褐樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,諸羅樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S2,澤蛙,2,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,小雨蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,中國樹蟾,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,日本樹蛙,1,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,布氏樹蛙,5,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,艾氏樹蛙,2,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,拉都希氏赤蛙,1,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,虎皮蛙,4,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,長腳赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,面天樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,貢德氏赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,斯文豪氏赤蛙,3,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,黑眶蟾蜍,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,腹斑蛙,17,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,福建大頭蛙,2,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,翡翠樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,臺北樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,盤古蟾蜍,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,褐樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,諸羅樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S3,澤蛙,3,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,小雨蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,中國樹蟾,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,日本樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,布氏樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,艾氏樹蛙,4,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,拉都希氏赤蛙,4,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,虎皮蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,長腳赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,面天樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,貢德氏赤蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,斯文豪氏赤蛙,1,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,黑眶蟾蜍,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,腹斑蛙,3,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,福建大頭蛙,1,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,翡翠樹蛙,8,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,臺北樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,盤古蟾蜍,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,褐樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,諸羅樹蛙,0,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S4,澤蛙,2,新北市,新店區,華林池,墾地,121.567351,24.889952
2014,S1,小雨蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S1,日本樹蛙,195,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S1,布氏樹蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S1,亞洲錦蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S1,拉都希氏赤蛙,42,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S1,虎皮蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S1,金線蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S1,貢德氏赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S1,莫氏樹蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S1,斯文豪氏赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S1,黑眶蟾蜍,58,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S1,黑蒙西氏小雨蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S1,臺北赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S1,盤古蟾蜍,46,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S1,褐樹蛙,23,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S1,澤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S2,小雨蛙,2,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S2,日本樹蛙,108,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S2,布氏樹蛙,9,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S2,亞洲錦蛙,15,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S2,拉都希氏赤蛙,7,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S2,虎皮蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S2,金線蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S2,貢德氏赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S2,莫氏樹蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S2,斯文豪氏赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S2,黑眶蟾蜍,26,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S2,黑蒙西氏小雨蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S2,臺北赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S2,盤古蟾蜍,7,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S2,褐樹蛙,19,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S2,澤蛙,5,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S3,小雨蛙,31,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S3,日本樹蛙,35,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S3,布氏樹蛙,31,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S3,亞洲錦蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S3,拉都希氏赤蛙,3,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S3,虎皮蛙,3,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S3,金線蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S3,貢德氏赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S3,莫氏樹蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S3,斯文豪氏赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S3,黑眶蟾蜍,28,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S3,黑蒙西氏小雨蛙,68,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S3,臺北赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S3,盤古蟾蜍,8,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S3,褐樹蛙,32,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S3,澤蛙,7,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S4,小雨蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S4,日本樹蛙,54,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S4,布氏樹蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S4,亞洲錦蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S4,拉都希氏赤蛙,22,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S4,虎皮蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S4,金線蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S4,貢德氏赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S4,莫氏樹蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S4,斯文豪氏赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S4,黑眶蟾蜍,13,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S4,黑蒙西氏小雨蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S4,臺北赤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S4,盤古蟾蜍,125,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S4,褐樹蛙,10,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S4,澤蛙,0,屏東縣,泰武鄉,萬安親水公園,墾地,120.649355,22.621742
2014,S1,小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,巴氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,日本樹蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,布氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,艾氏樹蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,拉都希氏赤蛙,3,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,虎皮蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,面天樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,貢德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,梭德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,莫氏樹蛙,8,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,斯文豪氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,黑眶蟾蜍,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,黑蒙西氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,腹斑蛙,4,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,福建大頭蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,臺北樹蛙,13,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,盤古蟾蜍,7,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,褐樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,豎琴蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,澤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,巴氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,日本樹蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,布氏樹蛙,3,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,艾氏樹蛙,4,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,拉都希氏赤蛙,10,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,虎皮蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,面天樹蛙,13,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,貢德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,梭德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,莫氏樹蛙,4,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,斯文豪氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,黑眶蟾蜍,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,黑蒙西氏小雨蛙,52,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,腹斑蛙,14,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,福建大頭蛙,4,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,臺北樹蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,盤古蟾蜍,22,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,褐樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,豎琴蛙,13,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S2,澤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,巴氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,日本樹蛙,11,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,布氏樹蛙,3,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,艾氏樹蛙,10,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,拉都希氏赤蛙,15,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,虎皮蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,面天樹蛙,28,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,貢德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,梭德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,莫氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,斯文豪氏赤蛙,11,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,黑眶蟾蜍,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,黑蒙西氏小雨蛙,44,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,腹斑蛙,43,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,福建大頭蛙,11,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,臺北樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,盤古蟾蜍,15,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,褐樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,豎琴蛙,21,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S3,澤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,巴氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,日本樹蛙,9,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,布氏樹蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,艾氏樹蛙,4,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,拉都希氏赤蛙,15,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,虎皮蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,面天樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,貢德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,梭德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,莫氏樹蛙,3,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,斯文豪氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,黑眶蟾蜍,3,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,黑蒙西氏小雨蛙,20,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,腹斑蛙,23,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,福建大頭蛙,5,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,臺北樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,盤古蟾蜍,20,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,褐樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,豎琴蛙,12,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S4,澤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2014,S1,小雨蛙,0,桃園市,復興區,長興,墾地,121.312631,24.796093
2014,S1,中國樹蟾,0,桃園市,復興區,長興,墾地,121.312631,24.796093
2014,S1,日本樹蛙,0,桃園市,復興區,長興,墾地,121.312631,24.796093
2014,S1,布氏樹蛙,1,桃園市,復興區,長興,墾地,121.312631,24.796093
2014,S1,艾氏樹蛙,0,桃園市,復興區,長興,墾地,121.312631,24.796093
2014,S1,拉都希氏赤蛙,10,桃園市,復興區,長興,墾地,121.312631,24.796093
2014,S1,虎皮蛙,0,桃園市,復興區,長興,墾地,121.312631,24.796093
2014,S1,金線蛙,0,桃園市,復興區,長興,墾地,121.312631,24.796093
2014,S1,長腳赤蛙,0,桃園市,復興區,長興,墾地,121.312631,24.796093
2014,S1,面天樹蛙,0,桃園市,復興區,長興,墾地,121.312631,24.796093
2014,S1,貢德氏赤蛙,0,桃園市,復興區,長興,墾地,121.312631,24.796093
2014,S1,莫氏樹蛙,0,桃園市,復興區,長興,墾地,121.312631,24.796093
2014,S1,斯文豪氏赤蛙,10,桃園市,復興區,長興,墾地,121.312631,24.796093
2014,S1,腹斑蛙,0,桃園市,復興區,長興,墾地,121.312631,24.796093
2014,S1,福建大頭蛙,3,桃園市,復興區,長興,墾地,121.312631,24.796093
2014,S1,臺北樹蛙,8,桃園市,復興區,長興,墾地,121.312631,24.796093
2014,S1,盤古蟾蜍,2,桃園市,復興區,長興,墾地,121.312631,24.796093
