waterBody	siteName	waterQuality	month	season	siteCode	samplingDepth	temperature	waterTempeature	salinity	pH	DOByTitration	DOByElectrode	DOSaturation	SS	SSMethodLimit	chlorophyllA	chlorophyllAMethodLimit	ammoniaN	ammoniaNMethodLimit	nitrateN	nitrateNMethodLimit	PH4N	PH4NMethodLimit	nitriteN	nitriteNMethodLimit	silicate	silicateMethodLimit	Cd	CdMethodLimit	Cr	CrMethodLimit	Cu	CuMethidLimit	Zn	ZnMethodLimit	Pb	PbMethodLimit	Hg	HgMethodLimit	year
高雄港沿海海域	高雄港口外三	乙	10	4	5191	1	33.5	29.2	32.3	8.2	NA	6.4	98.5	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0003	NA	0.0012	NA	0.0001	NA	0	0.0003	2013
高雄港沿海海域	旗津	乙	10	4	5192	1	29	29.9	31.4	8.2	7.2	7.2	112.4	2.6	NA	2.1	NA	0	0.01	0.05	NA	0.01	NA	0.005	NA	0.283	NA	0.00002	NA	0	0.001	0.0004	NA	0.0045	NA	0	0.0001	0	0.0003	2010
高雄港沿海海域	旗津	乙	10	4	5192	1	32.5	29.3	35.3	8.2	NA	6.4	102.1	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0003	NA	0.0023	NA	0	0.0001	0	0.0003	2014
高雄港沿海海域	旗津	乙	10	4	5192	1	30.2	28.9	31.6	8.1	NA	6	92.8	3.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00004	NA	NA	NA	0.0006	NA	0.0015	NA	0	0.0001	0	0.0003	2016
高雄港沿海海域	旗津	乙	10	4	5192	1	26.2	28	31	8.3	NA	6.4	96.5	20.2	NA	2.9	NA	0	0.01	0.03	NA	0.017	NA	0.003	NA	0.236	NA	0.00001	NA	0	0.001	0.0014	NA	0.0013	NA	0	0.0001	0	0.0003	2012
高雄港沿海海域	旗津	乙	10	4	5192	1	32.8	29.7	31.3	8.2	NA	6.2	96.8	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0008	NA	0.0021	NA	0.0005	NA	0	0.0003	2015
高雄港沿海海域	旗津	乙	10	4	5192	1	28.8	30.1	32.8	8.2	7.1	7	110.1	6	NA	0.9	NA	0	0.01	0.01	NA	0.005	NA	0.002	NA	0.912	NA	0.00003	NA	0	0.001	0.0004	NA	0.0069	NA	0.0002	NA	0	0.0003	2008
高雄港沿海海域	旗津	乙	10	4	5192	1	24.5	27.6	34	8.2	7.4	7.2	110	6.5	NA	2.8	NA	0	0.01	0	0.01	0.007	NA	0	0.001	0.075	NA	0	0.00001	0	0.001	0.0003	NA	0.0029	NA	0.0002	NA	0	0.0003	2009
高雄港沿海海域	旗津	乙	10	4	5192	1	28.3	27.8	34.5	8.2	NA	6.5	100.5	6.6	NA	2.6	NA	0	0.01	0.05	NA	0.011	NA	0.001	NA	0.15	NA	0	0.00001	0	0.001	0.0007	NA	0.0018	NA	0.0001	NA	0	0.0003	2011
高雄港沿海海域	旗津	乙	10	4	5192	1	33.5	29.1	32.6	8.2	NA	6.3	98	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0003	NA	0.0014	NA	0.0001	NA	0	0.0003	2013
高屏溪口沿海海域	中芸港外	乙	10	4	5193	1	32.5	29.3	32.6	8.2	NA	6.7	104.4	6.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0006	NA	0	0.0002	0	0.0001	0	0.0003	2016
高屏溪口沿海海域	中芸港外	乙	10	4	5193	1	31	30	27	8.2	NA	6.4	98.5	6.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0003	NA	0.003	NA	0	0.0001	0	0.0003	2014
高屏溪口沿海海域	中芸港外	乙	10	4	5193	1	27.8	29.1	31.7	8.2	7.1	7.1	109.7	19.8	NA	1.7	NA	0.06	NA	0.05	NA	0.019	NA	0.008	NA	0.387	NA	0.00002	NA	0	0.001	0.0004	NA	0.0022	NA	0	0.0001	0	0.0003	2010
高屏溪口沿海海域	中芸港外	乙	10	4	5193	1	30.4	29.1	31.3	8.1	NA	6.4	99.5	7.8	NA	1.4	NA	0.06	NA	0.1	NA	0.05	NA	0.009	NA	1.11	NA	0	0.00001	0	0.001	0.0002	NA	0.0013	NA	0	0.0001	0	0.0003	2011
高屏溪口沿海海域	中芸港外	乙	10	4	5193	1	28.2	28.4	33.3	8.2	NA	6.3	97.5	5.1	NA	2.4	NA	0	0.01	0.01	NA	0.015	NA	0.004	NA	0.113	NA	0.00001	NA	0	0.001	0.0003	NA	0.0008	NA	0	0.0001	0	0.0003	2012
高屏溪口沿海海域	中芸港外	乙	10	4	5193	1	31.6	29.6	30.8	8.1	NA	6.1	94.4	7.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0002	NA	0.0006	NA	0	0.0001	0	0.0003	2013
高屏溪口沿海海域	中芸港外	乙	10	4	5193	1	27.8	26.9	23.3	8.2	6.8	6.9	98.4	25.2	NA	0.1	NA	0.04	NA	0.18	NA	0.044	NA	0.006	NA	2.79	NA	0.00003	NA	0	0.001	0.0008	NA	0.015	NA	0.0002	NA	0	0.0003	2008
高屏溪口沿海海域	中芸港外	乙	10	4	5193	1	28.4	28.2	33.3	8.2	NA	7	108.4	5.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0004	NA	0.0006	NA	0.0001	NA	0	0.0003	2015
高屏溪口沿海海域	中芸港外	乙	10	4	5193	1	30.5	30.1	32.2	8.1	6.5	6.4	101.9	6.3	NA	0.8	NA	0.02	NA	0.09	NA	0.028	NA	0.009	NA	0.815	NA	0.00001	NA	0	0.001	0.0002	NA	0.0006	NA	0	0.0001	0.0004	NA	2009
高屏溪口沿海海域	高屏溪東港溪之間-1	乙	10	4	5194	1	32.9	28.1	14.9	8	NA	6.6	91.8	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0004	NA	0	0.0002	0	0.0001	0	0.0003	2016
高屏溪口沿海海域	高屏溪東港溪之間-1	乙	10	4	5194	1	30.9	30	5	7.8	NA	5.6	76.5	93.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0007	NA	0.0035	NA	0	0.0001	0	0.0003	2014
高屏溪口沿海海域	高屏溪東港溪之間-1	乙	10	4	5194	1	27.8	28.4	21	8	6.7	6.7	95.9	41.8	NA	1	NA	0.3	NA	0.39	NA	0.107	NA	0.062	NA	9.23	NA	0.00002	NA	0	0.001	0.0002	NA	0.001	NA	0	0.0001	0	0.0003	2010
高屏溪口沿海海域	高屏溪東港溪之間-1	乙	10	4	5194	1	30.1	28.9	23.8	8.1	NA	6.1	90.6	36.3	NA	4.7	NA	0.39	NA	0.27	NA	0.168	NA	0.041	NA	1.57	NA	0	0.00001	0	0.001	0.0002	NA	0.001	NA	0	0.0001	0	0.0003	2011
高屏溪口沿海海域	高屏溪東港溪之間-1	乙	10	4	5194	1	28.3	26.9	5.8	7.9	NA	6.3	81.5	30.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0005	NA	0.0006	NA	0	0.0001	0	0.0003	2015
高屏溪口沿海海域	高屏溪東港溪之間-1	乙	10	4	5194	1	31.5	30.2	27.5	8	NA	6.6	101.6	18.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0002	NA	0.0006	NA	0	0.0001	0	0.0003	2013
高屏溪口沿海海域	高屏溪東港溪之間-1	乙	10	4	5194	1	27.8	24.5	0	7.9	7.9	7.9	94.9	3640	NA	0.2	NA	0.17	NA	0.59	NA	0.061	NA	0.018	NA	8.95	NA	0	0.00001	0	0.001	0.0004	NA	0.003	NA	0.0001	NA	0	0.0003	2008
高屏溪口沿海海域	高屏溪東港溪之間-1	乙	10	4	5194	1	29.4	27.9	3.3	8.1	NA	7.7	100.2	62.6	NA	2.3	NA	0.75	NA	0.9	NA	0.334	NA	0.081	NA	10.5	NA	0	0.00001	0	0.001	0.0005	NA	0.0012	NA	0.0001	NA	0	0.0003	2012
高屏溪口沿海海域	高屏溪東港溪之間-1	乙	10	4	5194	1	30.5	30.2	9.4	7.9	6.3	6.4	89.3	88.4	NA	5.5	NA	0.76	NA	1.06	NA	0.164	NA	0.133	NA	8.65	NA	0.00002	NA	0	0.001	0.0002	NA	0.0006	NA	0	0.0001	0.0003	NA	2009
高屏溪口沿海海域	高屏溪口外4海浬	乙	10	4	5195	1	27.8	27.5	17.5	8.1	6.9	7.1	99.2	21.1	NA	0.3	NA	0.02	NA	0.22	NA	0.038	NA	0.005	NA	3.42	NA	0.00002	NA	0	0.001	0.0004	NA	0.0126	NA	0	0.0001	0	0.0003	2008
高屏溪口沿海海域	高屏溪口外4海浬	乙	10	4	5195	1	29.5	29.3	31.8	8.2	NA	6.8	105.5	3.7	NA	3.5	NA	0.02	NA	0.05	NA	0.024	NA	0.005	NA	0.575	NA	0	0.00001	0	0.001	0.0002	NA	0.0014	NA	0	0.0001	0	0.0003	2011
高屏溪口沿海海域	高屏溪口外4海浬	乙	10	4	5195	1	27.9	28.1	34.2	8.3	NA	6.6	102.2	3.6	NA	1	NA	0	0.01	0.04	NA	0.009	NA	0	0.001	0.041	NA	0.00002	NA	0	0.001	0.0006	NA	0.0012	NA	0	0.0001	0	0.0003	2012
高屏溪口沿海海域	高屏溪口外4海浬	乙	10	4	5195	1	31.3	29.6	31.5	8.1	NA	6.4	99.9	20.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0002	NA	0.001	NA	0	0.0001	0	0.0003	2013
高屏溪口沿海海域	高屏溪口外4海浬	乙	10	4	5195	1	32.2	29	29.6	8.2	NA	7.2	109.2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0004	NA	0.0009	NA	0	0.0001	0	0.0003	2016
高屏溪口沿海海域	高屏溪口外4海浬	乙	10	4	5195	1	27.8	30.7	33.6	8.2	6.7	6.6	105.8	12.3	NA	0.8	NA	0	0.01	0	0.01	0.004	NA	0.002	NA	0.13	NA	0	0.00001	0	0.001	0	0.0001	0.0008	NA	0	0.0001	0	0.0003	2010
高屏溪口沿海海域	高屏溪口外4海浬	乙	10	4	5195	1	30.9	29.6	32.3	8.2	NA	6.4	101.3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00002	NA	NA	NA	0.0006	NA	0.0046	NA	0.0005	NA	0	0.0003	2014
高屏溪口沿海海域	高屏溪口外4海浬	乙	10	4	5195	1	28.2	28	32.8	8.2	NA	6.6	101.7	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.001	NA	0.0019	NA	0.0002	NA	0	0.0003	2015
高屏溪口沿海海域	高屏溪口外4海浬	乙	10	4	5195	1	30.5	30.2	31.9	8.1	6.6	6.6	104.4	4.5	NA	0.8	NA	0.02	NA	0.11	NA	0.028	NA	0.01	NA	0.919	NA	0	0.00001	0	0.001	0.0002	NA	0.0009	NA	0	0.0001	0.0004	NA	2009
高屏溪口沿海海域	高屏溪出海口	乙	10	4	5196	1	27.8	25	0.3	7.9	7.9	8.1	98.2	2760	NA	0.3	NA	0.1	NA	0.59	NA	0.048	NA	0.014	NA	9.31	NA	0	0.00001	0	0.001	0.0004	NA	0.0024	NA	0	0.0001	0	0.0003	2008
高屏溪口沿海海域	高屏溪出海口	乙	10	4	5196	1	31	29	13	8	NA	6.4	90	180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0003	NA	0.0016	NA	0	0.0001	0	0.0003	2014
高屏溪口沿海海域	高屏溪出海口	乙	10	4	5196	1	30.2	29	30.6	8.2	NA	6.5	99.3	30.6	NA	2.7	NA	0.06	NA	0.1	NA	0.046	NA	0.009	NA	1.19	NA	0	0.00001	0	0.001	0.0002	NA	0.0016	NA	0	0.0001	0	0.0003	2011
高屏溪口沿海海域	高屏溪出海口	乙	10	4	5196	1	28.5	28.1	8.9	8	NA	7.1	95.6	43.8	NA	0.5	NA	0.44	NA	0.76	NA	0.2	NA	0.058	NA	8.87	NA	0.00002	NA	0	0.001	0.0005	NA	0.0012	NA	0	0.0001	0	0.0003	2012
高屏溪口沿海海域	高屏溪出海口	乙	10	4	5196	1	30.5	30	25.4	8	6.4	6.4	97.2	136	NA	0.6	NA	0.17	NA	0.24	NA	0.077	NA	0.024	NA	2.4	NA	0.00001	NA	0	0.001	0.0003	NA	0.0009	NA	0	0.0001	0	0.0003	2009
高屏溪口沿海海域	高屏溪出海口	乙	10	4	5196	1	32.8	28.3	17.1	8.1	NA	6.7	94.5	48.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0003	NA	0.0009	NA	0	0.0001	0	0.0003	2016
高屏溪口沿海海域	高屏溪出海口	乙	10	4	5196	1	31.5	29.1	29.7	8.1	NA	6.2	94.4	15.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0002	NA	0.0007	NA	0	0.0001	0	0.0003	2013
高屏溪口沿海海域	高屏溪出海口	乙	10	4	5196	1	27.8	28.8	28.4	8.1	6.4	6.4	97.2	80.6	NA	1	NA	0.19	NA	0.21	NA	0.067	NA	0.052	NA	2.56	NA	0.00002	NA	0	0.001	0.0002	NA	0.0005	NA	0	0.0001	0	0.0003	2010
高屏溪口沿海海域	高屏溪出海口	乙	10	4	5196	1	28.4	28	29.2	8.2	NA	6.7	100.5	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0008	NA	0.0011	NA	0.0002	NA	0	0.0003	2015
高屏溪口沿海海域	東港溪出海口	乙	10	4	5197	1	27.8	28.1	7.2	7.4	5.3	5.3	70.4	30.8	NA	1.4	NA	0.59	NA	1.8	NA	0.524	NA	0.109	NA	12.2	NA	0	0.00001	0	0.001	0.0007	NA	0.0253	NA	0	0.0001	0	0.0003	2008
高屏溪口沿海海域	東港溪出海口	乙	10	4	5197	1	31.1	30.2	6	7.6	NA	5	68	12.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0014	NA	0.0043	NA	0	0.0001	0	0.0003	2014
高屏溪口沿海海域	東港溪出海口	乙	10	4	5197	1	29.5	28.7	12.1	7.8	NA	4.1	56.5	11.5	NA	6.2	NA	1.99	NA	0.98	NA	0.923	NA	0.197	NA	11.6	NA	0.00002	NA	0	0.001	0.0007	NA	0.002	NA	0	0.0001	0	0.0003	2012
高屏溪口沿海海域	東港溪出海口	乙	10	4	5197	1	31.3	30	22.1	7.8	NA	5	75	9.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0003	NA	0.0018	NA	0	0.0001	0	0.0003	2013
高屏溪口沿海海域	東港溪出海口	乙	10	4	5197	1	30	29.3	22.6	7.8	NA	4.7	69.2	11.3	NA	2.3	NA	1.35	NA	0.49	NA	0.746	NA	0.101	NA	2.88	NA	0	0.00001	0	0.001	0.0003	NA	0.0015	NA	0	0.0001	0	0.0003	2011
高屏溪口沿海海域	東港溪出海口	乙	10	4	5197	1	32.8	29	27	8	NA	5.6	84.4	14.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0005	NA	0.0009	NA	0	0.0001	0	0.0003	2016
高屏溪口沿海海域	東港溪出海口	乙	10	4	5197	1	30.5	29.6	13.7	7.6	4.2	4.2	60.1	18.6	NA	1.1	NA	1.15	NA	1.4	NA	0.768	NA	0.139	NA	9.3	NA	0.00001	NA	0	0.001	0.0003	NA	0.0008	NA	0	0.0001	0	0.0003	2009
高屏溪口沿海海域	東港溪出海口	乙	10	4	5197	1	27.8	29	26.9	8	5.6	5.5	82.8	11	NA	1.5	NA	0.47	NA	0.51	NA	0.278	NA	0.072	NA	3.72	NA	0.00001	NA	0	0.001	0.0002	NA	0.0007	NA	0	0.0001	0	0.0003	2010
高屏溪口沿海海域	東港溪出海口	乙	10	4	5197	1	28.3	28	29.9	8.1	NA	5.8	87.9	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0007	NA	0.0015	NA	0.0001	NA	0	0.0003	2015
大鵬灣沿海海域	大鵬灣灣內-1	乙	10	4	5198	1	28.5	28.5	23.4	8.5	NA	10.5	152.5	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0018	NA	0.0056	NA	0	0.0001	0	0.0003	2015
大鵬灣沿海海域	大鵬灣灣內-1	乙	10	4	5198	1	30.1	31	31	8.4	NA	8.9	143	11.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0014	NA	0.0036	NA	0	0.0001	0	0.0003	2014
大鵬灣沿海海域	大鵬灣灣內-1	乙	10	4	5198	1	29.6	29.7	30.7	8.4	8.8	9	139.3	10	NA	7.9	NA	0	0.01	0	0.01	0.01	NA	0	0.001	0.742	NA	0.00001	NA	0	0.001	0.0006	NA	0.0014	NA	0	0.0001	0	0.0003	2009
大鵬灣沿海海域	大鵬灣灣內-1	乙	10	4	5198	1	29	29.8	28.9	8.2	8.2	8.1	125.3	13.8	NA	8.2	NA	0.11	NA	0.03	NA	0.126	NA	0.015	NA	0.472	NA	0.00001	NA	0	0.001	0.0003	NA	0.0012	NA	0	0.0001	0	0.0003	2010
大鵬灣沿海海域	大鵬灣灣內-1	乙	10	4	5198	1	29.1	29.7	32.5	8.1	NA	3.8	58.4	19.6	NA	7.4	NA	0	0.01	0.01	NA	0.066	NA	0.001	NA	0.727	NA	0.00001	NA	0	0.001	0.0005	NA	0.0011	NA	0	0.0001	0	0.0003	2012
大鵬灣沿海海域	大鵬灣灣內-1	乙	10	4	5198	1	30.7	30.7	31.6	8.2	NA	9.7	154.8	11.9	NA	26.5	NA	0	0.01	0.06	NA	0.142	NA	0.024	NA	1.12	NA	0	0.00001	0	0.001	0.0004	NA	0.0011	NA	0	0.0001	0	0.0003	2011
大鵬灣沿海海域	大鵬灣灣內-1	乙	10	4	5198	1	33.1	30.3	29.1	8.4	NA	12.6	196.1	9.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0013	NA	0.001	NA	0	0.0001	0	0.0003	2016
大鵬灣沿海海域	大鵬灣灣內-1	乙	10	4	5198	1	31.4	30.6	21	8.5	12.7	12.8	192.7	11.8	NA	22.8	NA	0	0.01	0.14	NA	0.472	NA	0.04	NA	1.89	NA	0.00001	NA	0	0.001	0.0008	NA	0.001	NA	0	0.0001	0	0.0003	2008
大鵬灣沿海海域	大鵬灣灣內-1	乙	10	4	5198	1	31.2	29.7	31.3	8.4	NA	10.6	165	9.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0009	NA	0.0007	NA	0	0.0001	0	0.0003	2013
大鵬灣沿海海域	大鵬灣灣內-2	乙	10	4	5199	1	33	30.6	28.1	8.4	NA	11.5	178.5	6.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.001	NA	0	0.0002	0	0.0001	0	0.0003	2016
大鵬灣沿海海域	大鵬灣灣內-2	乙	10	4	5199	1	31.4	30.6	20.5	8.2	8.1	8.2	123	22.8	NA	16.1	NA	0.17	NA	0.38	NA	1.61	NA	0.19	NA	4.67	NA	0.00001	NA	0	0.001	0.0011	NA	0.0125	NA	0	0.0001	0	0.0003	2008
大鵬灣沿海海域	大鵬灣灣內-2	乙	10	4	5199	1	28.8	29.5	28.3	8.4	NA	9.4	142.1	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0016	NA	0.0052	NA	0	0.0001	0	0.0003	2015
大鵬灣沿海海域	大鵬灣灣內-2	乙	10	4	5199	1	30	31	31.3	8.4	NA	9.1	146.7	11.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0016	NA	0.002	NA	0	0.0001	0	0.0003	2014
大鵬灣沿海海域	大鵬灣灣內-2	乙	10	4	5199	1	29.2	29.8	32.1	8.2	NA	6.3	95.2	18	NA	3.8	NA	0	0.01	0.02	NA	0.094	NA	0	0.001	0.922	NA	0.00001	NA	0	0.001	0.0007	NA	0.0016	NA	0	0.0001	0	0.0003	2012
大鵬灣沿海海域	大鵬灣灣內-2	乙	10	4	5199	1	29.6	29.1	30.3	8.3	7.7	8	122.2	18	NA	9.6	NA	0	0.01	0	0.01	0.023	NA	0.001	NA	0.541	NA	0.00001	NA	0	0.001	0.0005	NA	0.0013	NA	0	0.0001	0	0.0003	2009
大鵬灣沿海海域	大鵬灣灣內-2	乙	10	4	5199	1	30.7	31.5	31	8.2	NA	9.7	155.7	19.5	NA	16.9	NA	0	0.01	0.07	NA	0.175	NA	0.024	NA	1.12	NA	0	0.00001	0	0.001	0.0007	NA	0.001	NA	0	0.0001	0	0.0003	2011
大鵬灣沿海海域	大鵬灣灣內-2	乙	10	4	5199	1	31.2	30.6	29.3	8.4	NA	10.6	166.7	8.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0011	NA	0.0006	NA	0	0.0001	0	0.0003	2013
大鵬灣沿海海域	大鵬灣灣內-2	乙	10	4	5199	1	29	29.6	27.8	8.4	10.6	10.4	159	21.7	NA	12.1	NA	0.03	NA	0.01	NA	0.071	NA	0.003	NA	0.225	NA	0.00001	NA	0	0.001	0.0002	NA	0.0013	NA	0.0001	NA	0	0.0003	2010
南灣核三廠沿海海域	核三廠出水口右側	乙	10	4	5200	1	29.9	28.8	34	8.1	NA	6.4	99.8	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0005	NA	0.0054	NA	0	0.0001	0	0.0003	2014
南灣核三廠沿海海域	核三廠出水口右側	乙	10	4	5200	1	29	26.5	34.9	8.2	NA	6.4	96.4	0	2	0.4	NA	0	0.01	0.01	NA	0.009	NA	0	0.001	0.154	NA	0	0.00001	0	0.001	0.0006	NA	0.0033	NA	0	0.0001	0	0.0003	2012
南灣核三廠沿海海域	核三廠出水口右側	乙	10	4	5200	1	29.3	26.1	33.7	8.2	NA	6.4	95.4	3.9	NA	1	NA	0.02	NA	0.02	NA	0.012	NA	0	0.001	0.25	NA	0	0.00001	0	0.001	0.0001	NA	0.0009	NA	0	0.0001	0	0.0003	2011
南灣核三廠沿海海域	核三廠出水口右側	乙	10	4	5200	1	29.2	27	34.7	8.2	NA	6.3	95.5	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0004	NA	0.0039	NA	0.0004	NA	0	0.0003	2015
南灣核三廠沿海海域	核三廠出水口右側	乙	10	4	5200	1	30.3	28	33.3	8.2	NA	6.2	94.4	4.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0003	NA	0.0037	NA	0.0003	NA	0	0.0003	2013
南灣核三廠沿海海域	核三廠出水口右側	乙	10	4	5200	1	27.8	27.7	34	8.2	6.3	6.3	96.3	2	NA	0.3	NA	0	0.01	0.01	NA	0.012	NA	0.004	NA	0.174	NA	0.00001	NA	0	0.001	0.0028	NA	0.0097	NA	0.0002	NA	0	0.0003	2008
南灣核三廠沿海海域	核三廠出水口右側	乙	10	4	5200	1	28.8	27.9	34.1	8.2	6.4	6.4	98	3.7	NA	0.7	NA	0.05	NA	0.01	NA	0.003	NA	0.002	NA	0.147	NA	0	0.00001	0	0.001	0.0001	NA	0.0011	NA	0.0002	NA	0	0.0003	2010
南灣核三廠沿海海域	核三廠出水口右側	乙	10	4	5200	1	28.4	27.9	33.7	8.2	6.6	6.6	100.4	3.3	NA	0.8	NA	0	0.01	0.02	NA	0.005	NA	0.002	NA	0.24	NA	0	0.00001	0	0.001	0.0005	NA	0.004	NA	0.0001	NA	0	0.0003	2009
南灣核三廠沿海海域	核三廠出水口右側	乙	10	4	5200	1	30.2	28	31.9	8.2	NA	6.1	92.9	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.001	NA	0.0038	NA	0.0001	NA	0	0.0003	2016
南灣核三廠沿海海域	核三廠出水口左側	乙	10	4	5201	1	28.8	28.7	33.8	8.2	6.4	6.5	101.4	4.2	NA	0.6	NA	0.03	NA	0	0.01	0	0.003	0.001	NA	0.104	NA	0	0.00001	0	0.001	0.0001	NA	0.0014	NA	0	0.0001	0	0.0003	2010
南灣核三廠沿海海域	核三廠出水口左側	乙	10	4	5201	1	29.2	28.3	34.6	8.2	NA	6.3	97.5	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0005	NA	0.0011	NA	0	0.0001	0	0.0003	2015
南灣核三廠沿海海域	核三廠出水口左側	乙	10	4	5201	1	30.2	28.6	33	8.2	NA	6.2	95.7	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00001	NA	NA	NA	0.0004	NA	0.0071	NA	0.0005	NA	0	0.0003	2013
南灣核三廠沿海海域	核三廠出水口左側	乙	10	4	5201	1	30.3	28.3	31.8	8.2	NA	6.1	92.2	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00002	NA	NA	NA	0.0008	NA	0.0175	NA	0.0002	NA	0	0.0003	2016
南灣核三廠沿海海域	核三廠出水口左側	乙	10	4	5201	1	28.4	30.2	33.5	8.2	6.4	6.5	102.7	2.8	NA	0.2	NA	0	0.01	0.02	NA	0.011	NA	0.002	NA	0.196	NA	0	0.00001	0	0.001	0.0003	NA	0.0017	NA	0.0002	NA	0	0.0003	2009
南灣核三廠沿海海域	核三廠出水口左側	乙	10	4	5201	1	28.9	29.2	33.9	8.2	NA	6.5	101.4	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00001	NA	NA	0.0007	NA	0.0062	NA	0.0001	NA	0	0.0003	2014
南灣核三廠沿海海域	核三廠出水口左側	乙	10	4	5201	1	29.1	26.3	34.9	8.2	NA	6.4	96.7	0	2	0.3	NA	0	0.01	0.02	NA	0.015	NA	0	0.001	0.154	NA	0.00001	NA	0	0.001	0.0009	NA	0.002	NA	0.0001	NA	0	0.0003	2012
南灣核三廠沿海海域	核三廠出水口左側	乙	10	4	5201	1	29.2	26.9	33.6	8.2	NA	6.4	96.5	5.7	NA	0.3	NA	0	0.01	0.02	NA	0.008	NA	0.001	NA	0.112	NA	0.00002	NA	0	0.001	0.0003	NA	0.0015	NA	0.0001	NA	0	0.0003	2011
